id,run_id,game_id,section_name,position_in_section,overall_position
1016,13,326,Popular,11,
1017,13,189,Popular,12,
1018,13,124,Popular,13,
1019,13,307,Popular,14,
1020,13,166,Popular,15,
1021,13,142,Popular,16,
1022,13,52,Popular,17,
1023,13,226,Popular,18,
1024,13,328,Popular,19,
1025,13,80,Popular,20,
1026,13,40,Popular,21,
1027,13,276,Popular,22,
1028,13,321,New Games,1,6
1029,13,145,New Games,2,7
1030,13,277,New Games,3,8
1031,13,159,New Games,4,9
1032,13,58,New Games,5,10
1033,13,156,New Games,6,
1034,13,113,New Games,7,
1035,13,30,New Games,8,
1036,13,32,New Games,9,
1037,13,133,New Games,10,
1038,13,90,New Games,11,
1039,13,276,New Games,12,
1040,13,307,New Games,13,
1041,13,115,New Games,14,
1042,13,354,New Games,15,
1043,13,118,New Games,16,
1044,13,82,Slots,1,11
1045,13,58,Slots,2,12
1046,13,6,Slots,3,13
1047,13,189,Slots,4,14
1048,13,307,Slots,5,15
1049,13,314,Slots,6,
1050,13,8,Slots,7,
1051,13,150,Slots,8,
1052,13,143,Slots,9,
1053,13,285,Slots,10,
1054,13,286,Slots,11,
1055,13,235,Slots,12,
1056,13,159,Slots,13,
1057,13,250,Slots,14,
1058,13,207,Slots,15,
1059,13,282,Slots,16,
1060,13,359,Slots,17,
1061,13,296,Slots,18,
1062,13,376,Slots,19,
1063,13,52,Slots,20,
1064,13,283,Slots,21,
1065,13,413,Slots,22,
1066,13,248,Slots,23,
1067,13,265,Slots,24,
1068,13,372,Slots,25,
1069,13,289,Slots,26,
1070,13,232,Slots,27,
1071,13,387,Slots,28,
1072,13,212,Live Casino,1,16
1073,13,404,Live Casino,2,17
1074,13,109,Live Casino,3,18
1075,13,186,Live Casino,4,19
1076,13,340,Live Casino,5,20
1077,13,218,Live Casino,6,
1078,13,311,Live Casino,7,
1079,13,172,Live Casino,8,
1080,13,368,Live Casino,9,
1081,13,390,Jackpots,1,21
1082,13,143,Jackpots,2,22
1083,13,376,Jackpots,3,23
1084,13,371,Jackpots,4,24
1085,13,328,Jackpots,5,25
1086,13,90,Jackpots,6,
1087,13,159,Jackpots,7,
1088,13,205,Jackpots,8,
1089,13,351,Jackpots,9,
1090,13,135,Jackpots,10,
1091,13,236,Jackpots,11,
1092,13,164,Jackpots,12,
1093,14,352,Popular,1,1
1094,14,180,Popular,2,2
1095,14,245,Popular,3,3
1096,14,253,Popular,4,4
1097,14,260,Popular,5,5
1098,14,376,Popular,6,
1099,14,4,Popular,7,
1100,14,270,Popular,8,
1101,14,315,Popular,9,
1102,14,214,Popular,10,
1103,14,75,Popular,11,
1104,14,49,Popular,12,
1105,14,32,Popular,13,
1106,14,261,Popular,14,
1107,14,344,Popular,15,
1108,14,306,Popular,16,
1109,14,314,Popular,17,
1110,14,19,Popular,18,
1111,14,253,New Games,1,6
1112,14,277,New Games,2,7
1113,14,90,New Games,3,8
1114,14,113,New Games,4,9
1115,14,203,New Games,5,10
1116,14,347,New Games,6,
1117,14,292,New Games,7,
1118,14,19,New Games,8,
1119,14,180,New Games,9,
1120,14,58,New Games,10,
1121,14,60,New Games,11,
1122,14,305,New Games,12,
1123,14,270,Slots,1,11
1124,14,223,Slots,2,12
1125,14,77,Slots,3,13
1126,14,12,Slots,4,14
1127,14,154,Slots,5,15
1128,14,277,Slots,6,
1129,14,208,Slots,7,
1130,14,58,Slots,8,
1131,14,336,Slots,9,
1132,14,306,Slots,10,
1133,14,361,Slots,11,
1134,14,376,Slots,12,
1135,14,215,Slots,13,
1136,14,281,Slots,14,
1137,14,295,Slots,15,
1138,14,386,Slots,16,
1139,14,90,Slots,17,
1140,14,5,Slots,18,
1141,14,290,Slots,19,
1142,14,411,Slots,20,
1143,14,47,Slots,21,
1144,14,93,Slots,22,
1145,14,237,Slots,23,
1146,14,320,Slots,24,
1147,14,49,Slots,25,
1148,14,352,Slots,26,
1149,14,142,Slots,27,
1150,14,131,Slots,28,
1151,14,410,Slots,29,
1152,14,19,Slots,30,
1153,14,120,Slots,31,
1154,14,109,Live Casino,1,16
1155,14,300,Live Casino,2,17
1156,14,172,Live Casino,3,18
1157,14,366,Live Casino,4,19
1158,14,90,Jackpots,1,20
1159,14,346,Jackpots,2,21
1160,14,89,Jackpots,3,22
1161,14,361,Jackpots,4,23
1162,14,137,Jackpots,5,24
1163,14,351,Jackpots,6,
1164,14,279,Jackpots,7,
1165,14,56,Jackpots,8,
1166,14,390,Jackpots,9,
1167,14,306,Jackpots,10,
1168,14,185,Jackpots,11,
1169,14,223,Jackpots,12,
1170,15,284,Popular,1,1
1171,15,32,Popular,2,2
1172,15,215,Popular,3,3
1173,15,394,Popular,4,4
1174,15,136,Popular,5,5
1175,15,352,Popular,6,
1176,15,129,Popular,7,
1177,15,21,Popular,8,
1178,15,260,Popular,9,
1179,15,49,Popular,10,
1180,15,35,Popular,11,
1181,15,183,Popular,12,
1182,15,328,Popular,13,
1183,15,201,Popular,14,
1184,15,281,Popular,15,
1185,15,217,Popular,16,
1186,15,295,Popular,17,
1187,15,306,Popular,18,
1188,15,238,Popular,19,
1189,15,249,Popular,20,
1190,15,7,Popular,21,
1191,15,123,Popular,22,
1192,15,32,New Games,1,6
1193,15,200,New Games,2,7
1194,15,105,New Games,3,8
1195,15,321,New Games,4,9
1196,15,362,New Games,5,10
1197,15,58,New Games,6,
1198,15,39,New Games,7,
1199,15,354,New Games,8,
1200,15,276,New Games,9,
1201,15,180,New Games,10,
1202,15,159,New Games,11,
1203,15,277,New Games,12,
1204,15,93,Slots,1,11
1205,15,374,Slots,2,12
1206,15,3,Slots,3,13
1207,15,208,Slots,4,14
1208,15,81,Slots,5,15
1209,15,273,Slots,6,
1210,15,7,Slots,7,
1211,15,127,Slots,8,
1212,15,33,Slots,9,
1213,15,247,Slots,10,
1214,15,351,Slots,11,
1215,15,166,Slots,12,
1216,15,64,Slots,13,
1217,15,183,Slots,14,
1218,15,332,Slots,15,
1219,15,295,Slots,16,
1220,15,324,Slots,17,
1221,15,150,Slots,18,
1222,15,398,Slots,19,
1223,15,298,Slots,20,
1224,15,184,Slots,21,
1225,15,282,Slots,22,
1226,15,206,Slots,23,
1227,15,365,Slots,24,
1228,15,180,Slots,25,
1229,15,382,Slots,26,
1230,15,360,Slots,27,
1231,15,308,Slots,28,
1232,15,392,Slots,29,
1233,15,340,Live Casino,1,16
1234,15,339,Live Casino,2,17
1235,15,357,Live Casino,3,18
1236,15,403,Live Casino,4,19
1237,15,18,Jackpots,1,20
1238,15,309,Jackpots,2,21
1239,15,320,Jackpots,3,22
1240,15,51,Jackpots,4,23
1241,15,307,Jackpots,5,24
1242,15,308,Jackpots,6,
1243,15,118,Jackpots,7,
1244,15,200,Jackpots,8,
1245,15,189,Jackpots,9,
1246,15,229,Jackpots,10,
1247,15,75,Jackpots,11,
1248,15,110,Jackpots,12,
1249,16,166,Popular,1,1
1250,16,65,Popular,2,2
1251,16,5,Popular,3,3
1252,16,137,Popular,4,4
1253,16,98,Popular,5,5
1254,16,360,Popular,6,
1255,16,150,Popular,7,
1256,16,12,Popular,8,
1257,16,318,Popular,9,
1258,16,16,Popular,10,
1259,16,203,Popular,11,
1260,16,229,Popular,12,
1261,16,344,Popular,13,
1262,16,249,Popular,14,
1263,16,185,Popular,15,
1264,16,130,Popular,16,
1265,16,179,Popular,17,
1266,16,111,Popular,18,
1267,16,152,Popular,19,
1268,16,296,Popular,20,
1269,16,113,Popular,21,
1270,16,24,Popular,22,
1271,16,149,Popular,23,
1272,16,382,New Games,1,6
1273,16,307,New Games,2,7
1274,16,203,New Games,3,8
1275,16,129,New Games,4,9
1276,16,113,New Games,5,10
1277,16,200,New Games,6,
1278,16,185,New Games,7,
1279,16,80,New Games,8,
1280,16,305,New Games,9,
1281,16,409,New Games,10,
1282,16,180,New Games,11,
1283,16,116,New Games,12,
1284,16,39,New Games,13,
1285,16,105,New Games,14,
1286,16,90,New Games,15,
1287,16,291,New Games,16,
1288,16,5,Slots,1,11
1289,16,37,Slots,2,12
1290,16,44,Slots,3,13
1291,16,104,Slots,4,14
1292,16,154,Slots,5,15
1293,16,116,Slots,6,
1294,16,291,Slots,7,
1295,16,106,Slots,8,
1296,16,356,Slots,9,
1297,16,344,Slots,10,
1298,16,312,Slots,11,
1299,16,98,Slots,12,
1300,16,210,Slots,13,
1301,16,118,Slots,14,
1302,16,371,Slots,15,
1303,16,228,Slots,16,
1304,16,16,Slots,17,
1305,16,333,Slots,18,
1306,16,137,Slots,19,
1307,16,282,Slots,20,
1308,16,203,Slots,21,
1309,16,166,Slots,22,
1310,16,112,Slots,23,
1311,16,387,Slots,24,
1312,16,393,Slots,25,
1313,16,323,Slots,26,
1314,16,64,Slots,27,
1315,16,131,Slots,28,
1316,16,409,Slots,29,
1317,16,208,Slots,30,
1318,16,382,Slots,31,
1319,16,165,Slots,32,
1320,16,386,Slots,33,
1321,16,186,Live Casino,1,16
1322,16,108,Live Casino,2,17
1323,16,319,Live Casino,3,18
1324,16,311,Live Casino,4,19
1325,16,291,Jackpots,1,20
1326,16,6,Jackpots,2,21
1327,16,364,Jackpots,3,22
1328,16,296,Jackpots,4,23
1329,16,112,Jackpots,5,24
1330,16,194,Jackpots,6,
1331,16,151,Jackpots,7,
1332,17,154,Popular,1,1
1333,17,58,Popular,2,2
1334,17,266,Popular,3,3
1335,17,76,Popular,4,4
1336,17,131,Popular,5,5
1337,17,352,Popular,6,
1338,17,11,Popular,7,
1339,17,193,Popular,8,
1340,17,33,Popular,9,
1341,17,93,Popular,10,
1342,17,287,Popular,11,
1343,17,132,Popular,12,
1344,17,338,Popular,13,
1345,17,39,Popular,14,
1346,17,151,Popular,15,
1347,17,209,Popular,16,
1348,17,274,Popular,17,
1349,17,305,New Games,1,6
1350,17,277,New Games,2,7
1351,17,321,New Games,3,8
1352,17,36,New Games,4,9
1353,17,253,New Games,5,10
1354,17,129,New Games,6,
1355,17,159,New Games,7,
1356,17,308,New Games,8,
1357,17,343,New Games,9,
1358,17,362,New Games,10,
1359,17,58,New Games,11,
1360,17,39,New Games,12,
1361,17,32,New Games,13,
1362,17,313,New Games,14,
1363,17,60,New Games,15,
1364,17,271,Slots,1,11
1365,17,44,Slots,2,12
1366,17,331,Slots,3,13
1367,17,256,Slots,4,14
1368,17,309,Slots,5,15
1369,17,306,Slots,6,
1370,17,248,Slots,7,
1371,17,22,Slots,8,
1372,17,68,Slots,9,
1373,17,158,Slots,10,
1374,17,277,Slots,11,
1375,17,60,Slots,12,
1376,17,200,Slots,13,
1377,17,313,Slots,14,
1378,17,198,Slots,15,
1379,17,359,Slots,16,
1380,17,290,Slots,17,
1381,17,391,Slots,18,
1382,17,57,Slots,19,
1383,17,116,Slots,20,
1384,17,5,Slots,21,
1385,17,6,Slots,22,
1386,17,71,Slots,23,
1387,17,352,Slots,24,
1388,17,143,Slots,25,
1389,17,264,Slots,26,
1390,17,228,Slots,27,
1391,17,150,Slots,28,
1392,17,392,Slots,29,
1393,17,258,Slots,30,
1394,17,11,Slots,31,
1395,17,100,Live Casino,1,16
1396,17,61,Live Casino,2,17
1397,17,311,Live Casino,3,18
1398,17,23,Live Casino,4,19
1399,17,147,Live Casino,5,20
1400,17,367,Live Casino,6,
1401,17,256,Jackpots,1,21
1402,17,11,Jackpots,2,22
1403,17,351,Jackpots,3,23
1404,17,399,Jackpots,4,24
1405,17,247,Jackpots,5,25
1406,17,194,Jackpots,6,
1407,17,269,Jackpots,7,
1408,17,296,Jackpots,8,
1409,18,164,Popular,1,1
1410,18,152,Popular,2,2
1411,18,131,Popular,3,3
1412,18,336,Popular,4,4
1413,18,298,Popular,5,5
1414,18,80,Popular,6,
1415,18,412,Popular,7,
1416,18,78,Popular,8,
1417,18,347,Popular,9,
1418,18,106,Popular,10,
1419,18,355,Popular,11,
1420,18,143,Popular,12,
1421,18,318,Popular,13,
1422,18,98,Popular,14,
1423,18,399,Popular,15,
1424,18,268,Popular,16,
1425,18,132,Popular,17,
1426,18,91,Popular,18,
1427,18,327,Popular,19,
1428,18,360,Popular,20,
1429,18,229,Popular,21,
1430,18,255,New Games,1,6
1431,18,354,New Games,2,7
1432,18,105,New Games,3,8
1433,18,60,New Games,4,9
1434,18,308,New Games,5,10
1435,18,171,New Games,6,
1436,18,277,New Games,7,
1437,18,180,New Games,8,
1438,18,200,New Games,9,
1439,18,203,New Games,10,
1440,18,90,New Games,11,
1441,18,350,New Games,12,
1442,18,253,New Games,13,
1443,18,129,New Games,14,
1444,18,7,Slots,1,11
1445,18,21,Slots,2,12
1446,18,355,Slots,3,13
1447,18,236,Slots,4,14
1448,18,166,Slots,5,15
1449,18,92,Slots,6,
1450,18,386,Slots,7,
1451,18,157,Slots,8,
1452,18,113,Slots,9,
1453,18,292,Slots,10,
1454,18,26,Slots,11,
1455,18,194,Slots,12,
1456,18,137,Slots,13,
1457,18,344,Slots,14,
1458,18,348,Slots,15,
1459,18,219,Slots,16,
1460,18,90,Slots,17,
1461,18,210,Slots,18,
1462,18,62,Slots,19,
1463,18,244,Slots,20,
1464,18,64,Slots,21,
1465,18,228,Slots,22,
1466,18,349,Slots,23,
1467,18,127,Slots,24,
1468,18,392,Slots,25,
1469,18,393,Slots,26,
1470,18,270,Slots,27,
1471,18,250,Slots,28,
1472,18,14,Slots,29,
1473,18,324,Slots,30,
1474,18,272,Slots,31,
1475,18,337,Slots,32,
1476,18,190,Slots,33,
1477,18,368,Live Casino,1,16
1478,18,100,Live Casino,2,17
1479,18,407,Live Casino,3,18
1480,18,172,Live Casino,4,19
1481,18,340,Live Casino,5,20
1482,18,406,Live Casino,6,
1483,18,293,Live Casino,7,
1484,18,311,Live Casino,8,
1485,18,278,Jackpots,1,21
1486,18,295,Jackpots,2,22
1487,18,289,Jackpots,3,23
1488,18,171,Jackpots,4,24
1489,18,7,Jackpots,5,25
1490,18,325,Jackpots,6,
1491,18,301,Jackpots,7,
1492,18,178,Jackpots,8,
1493,18,237,Jackpots,9,
1494,18,82,Jackpots,10,
1495,18,44,Jackpots,11,
1496,18,209,Jackpots,12,
1497,18,377,Jackpots,13,
1498,19,253,Popular,1,1
1499,19,328,Popular,2,2
1500,19,179,Popular,3,3
1501,19,370,Popular,4,4
1502,19,372,Popular,5,5
1503,19,355,Popular,6,
1504,19,371,Popular,7,
1505,19,78,Popular,8,
1506,19,244,Popular,9,
1507,19,268,Popular,10,
1508,19,363,Popular,11,
1509,19,39,Popular,12,
1510,19,335,Popular,13,
1511,19,15,Popular,14,
1512,19,167,Popular,15,
1513,19,189,Popular,16,
1514,19,14,Popular,17,
1515,19,201,Popular,18,
1516,19,276,Popular,19,
1517,19,156,Popular,20,
1518,19,59,Popular,21,
1519,19,287,Popular,22,
1520,19,270,Popular,23,
1521,19,203,New Games,1,6
1522,19,253,New Games,2,7
1523,19,58,New Games,3,8
1524,19,113,New Games,4,9
1525,19,156,New Games,5,10
1526,19,362,New Games,6,
1527,19,30,New Games,7,
1528,19,32,New Games,8,
1529,19,255,New Games,9,
1530,19,145,New Games,10,
1531,19,254,New Games,11,
1532,19,277,New Games,12,
1533,19,44,Slots,1,11
1534,19,79,Slots,2,12
1535,19,177,Slots,3,13
1536,19,173,Slots,4,14
1537,19,352,Slots,5,15
1538,19,309,Slots,6,
1539,19,41,Slots,7,
1540,19,355,Slots,8,
1541,19,287,Slots,9,
1542,19,93,Slots,10,
1543,19,64,Slots,11,
1544,19,15,Slots,12,
1545,19,19,Slots,13,
1546,19,216,Slots,14,
1547,19,39,Slots,15,
1548,19,359,Slots,16,
1549,19,279,Slots,17,
1550,19,116,Slots,18,
1551,19,130,Slots,19,
1552,19,276,Slots,20,
1553,19,137,Slots,21,
1554,19,282,Slots,22,
1555,19,272,Slots,23,
1556,19,59,Slots,24,
1557,19,392,Slots,25,
1558,19,32,Slots,26,
1559,19,342,Slots,27,
1560,19,373,Slots,28,
1561,19,125,Slots,29,
1562,19,335,Slots,30,
1563,19,257,Slots,31,
1564,19,63,Slots,32,
1565,19,296,Slots,33,
1566,19,172,Live Casino,1,16
1567,19,108,Live Casino,2,17
1568,19,218,Live Casino,3,18
1569,19,339,Live Casino,4,19
1570,19,100,Live Casino,5,20
1571,19,81,Jackpots,1,21
1572,19,268,Jackpots,2,22
1573,19,358,Jackpots,3,23
1574,19,39,Jackpots,4,24
1575,19,73,Jackpots,5,25
1576,19,363,Jackpots,6,
1577,19,123,Jackpots,7,
1578,19,165,Jackpots,8,
1579,19,97,Jackpots,9,
1580,19,264,Jackpots,10,
1581,19,284,Jackpots,11,
1582,19,296,Jackpots,12,
1583,19,131,Jackpots,13,
1584,20,113,Popular,1,1
1585,20,237,Popular,2,2
1586,20,142,Popular,3,3
1587,20,98,Popular,4,4
1588,20,11,Popular,5,5
1589,20,288,Popular,6,
1590,20,93,Popular,7,
1591,20,209,Popular,8,
1592,20,328,Popular,9,
1593,20,271,Popular,10,
1594,20,78,Popular,11,
1595,20,314,Popular,12,
1596,20,338,Popular,13,
1597,20,33,Popular,14,
1598,20,248,Popular,15,
1599,20,76,Popular,16,
1600,20,190,Popular,17,
1601,20,387,Popular,18,
1602,20,70,Popular,19,
1603,20,91,Popular,20,
1604,20,87,New Games,1,6
1605,20,39,New Games,2,7
1606,20,180,New Games,3,8
1607,20,288,New Games,4,9
1608,20,267,New Games,5,10
1609,20,313,New Games,6,
1610,20,19,New Games,7,
1611,20,58,New Games,8,
1612,20,253,New Games,9,
1613,20,343,New Games,10,
1614,20,321,New Games,11,
1615,20,145,New Games,12,
1616,20,115,New Games,13,
1617,20,118,New Games,14,
1618,20,294,New Games,15,
1619,20,116,New Games,16,
1620,20,200,New Games,17,
1621,20,308,New Games,18,
1622,20,260,Slots,1,11
1623,20,58,Slots,2,12
1624,20,3,Slots,3,13
1625,20,274,Slots,4,14
1626,20,113,Slots,5,15
1627,20,166,Slots,6,
1628,20,173,Slots,7,
1629,20,296,Slots,8,
1630,20,12,Slots,9,
1631,20,321,Slots,10,
1632,20,413,Slots,11,
1633,20,356,Slots,12,
1634,20,377,Slots,13,
1635,20,299,Slots,14,
1636,20,336,Slots,15,
1637,20,236,Slots,16,
1638,20,240,Slots,17,
1639,20,190,Slots,18,
1640,20,34,Slots,19,
1641,20,372,Slots,20,
1642,20,47,Slots,21,
1643,20,230,Slots,22,
1644,20,19,Slots,23,
1645,20,122,Slots,24,
1646,20,247,Slots,25,
1647,20,398,Slots,26,
1648,20,11,Slots,27,
1649,20,165,Slots,28,
1650,20,340,Live Casino,1,16
1651,20,366,Live Casino,2,17
1652,20,402,Live Casino,3,18
1653,20,319,Live Casino,4,19
1654,20,383,Live Casino,5,20
1655,20,205,Jackpots,1,21
1656,20,394,Jackpots,2,22
1657,20,321,Jackpots,3,23
1658,20,216,Jackpots,4,24
1659,20,221,Jackpots,5,25
1660,20,201,Jackpots,6,
1661,20,225,Jackpots,7,
1662,20,136,Jackpots,8,
1663,20,91,Jackpots,9,
1664,21,378,Popular,1,1
1665,21,122,Popular,2,2
1666,21,177,Popular,3,3
1667,21,123,Popular,4,4
1668,21,31,Popular,5,5
1669,21,115,Popular,6,
1670,21,11,Popular,7,
1671,21,287,Popular,8,
1672,21,262,Popular,9,
1673,21,328,Popular,10,
1674,21,72,Popular,11,
1675,21,194,Popular,12,
1676,21,342,Popular,13,
1677,21,285,Popular,14,
1678,21,274,Popular,15,
1679,21,14,Popular,16,
1680,21,275,Popular,17,
1681,21,86,Popular,18,
1682,21,17,Popular,19,
1683,21,343,New Games,1,6
1684,21,105,New Games,2,7
1685,21,32,New Games,3,8
1686,21,90,New Games,4,9
1687,21,276,New Games,5,10
1688,21,277,New Games,6,
1689,21,115,New Games,7,
1690,21,156,New Games,8,
1691,21,58,New Games,9,
1692,21,200,New Games,10,
1693,21,253,New Games,11,
1694,21,180,New Games,12,
1695,21,30,New Games,13,
1696,21,129,New Games,14,
1697,21,60,New Games,15,
1698,21,236,Slots,1,11
1699,21,349,Slots,2,12
1700,21,385,Slots,3,13
1701,21,131,Slots,4,14
1702,21,286,Slots,5,15
1703,21,262,Slots,6,
1704,21,203,Slots,7,
1705,21,173,Slots,8,
1706,21,386,Slots,9,
1707,21,80,Slots,10,
1708,21,105,Slots,11,
1709,21,200,Slots,12,
1710,21,191,Slots,13,
1711,21,345,Slots,14,
1712,21,156,Slots,15,
1713,21,62,Slots,16,
1714,21,11,Slots,17,
1715,21,64,Slots,18,
1716,21,378,Slots,19,
1717,21,320,Slots,20,
1718,21,389,Slots,21,
1719,21,52,Slots,22,
1720,21,387,Slots,23,
1721,21,165,Slots,24,
1722,21,122,Slots,25,
1723,21,399,Slots,26,
1724,21,154,Slots,27,
1725,21,401,Live Casino,1,16
1726,21,404,Live Casino,2,17
1727,21,407,Live Casino,3,18
1728,21,403,Live Casino,4,19
1729,21,182,Live Casino,5,20
1730,21,319,Live Casino,6,
1731,21,212,Live Casino,7,
1732,21,367,Live Casino,8,
1733,21,406,Live Casino,9,
1734,21,339,Live Casino,10,
1735,21,357,Live Casino,11,
1736,21,145,Jackpots,1,21
1737,21,380,Jackpots,2,22
1738,21,393,Jackpots,3,23
1739,21,102,Jackpots,4,24
1740,21,90,Jackpots,5,25
1741,21,162,Jackpots,6,
1742,21,131,Jackpots,7,
1743,21,321,Jackpots,8,
1744,21,358,Jackpots,9,
1745,21,388,Jackpots,10,
1746,21,188,Jackpots,11,
1747,22,188,Popular,1,1
1748,22,69,Popular,2,2
1749,22,287,Popular,3,3
1750,22,22,Popular,4,4
1751,22,240,Popular,5,5
1752,22,379,Popular,6,
1753,22,146,Popular,7,
1754,22,14,Popular,8,
1755,22,296,Popular,9,
1756,22,181,Popular,10,
1757,22,173,Popular,11,
1758,22,12,Popular,12,
1759,22,52,Popular,13,
1760,22,336,Popular,14,
1761,22,97,Popular,15,
1762,22,98,Popular,16,
1763,22,27,Popular,17,
1764,22,256,Popular,18,
1765,22,178,Popular,19,
1766,22,95,New Games,1,6
1767,22,181,New Games,2,7
1768,22,277,New Games,3,8
1769,22,343,New Games,4,9
1770,22,15,New Games,5,10
1771,22,253,New Games,6,
1772,22,321,New Games,7,
1773,22,346,New Games,8,
1774,22,32,New Games,9,
1775,22,19,New Games,10,
1776,22,307,New Games,11,
1777,22,203,New Games,12,
1778,22,30,New Games,13,
1779,22,105,New Games,14,
1780,22,39,New Games,15,
1781,22,22,Slots,1,11
1782,22,374,Slots,2,12
1783,22,149,Slots,3,13
1784,22,167,Slots,4,14
1785,22,219,Slots,5,15
1786,22,6,Slots,6,
1787,22,49,Slots,7,
1788,22,240,Slots,8,
1789,22,189,Slots,9,
1790,22,203,Slots,10,
1791,22,307,Slots,11,
1792,22,47,Slots,12,
1793,22,119,Slots,13,
1794,22,216,Slots,14,
1795,22,9,Slots,15,
1796,22,324,Slots,16,
1797,22,386,Slots,17,
1798,22,135,Slots,18,
1799,22,284,Slots,19,
1800,22,328,Slots,20,
1801,22,358,Slots,21,
1802,22,325,Slots,22,
1803,22,356,Slots,23,
1804,22,209,Slots,24,
1805,22,336,Slots,25,
1806,22,256,Slots,26,
1807,22,3,Slots,27,
1808,22,323,Slots,28,
1809,22,229,Slots,29,
1810,22,131,Slots,30,
1811,22,378,Slots,31,
1812,22,338,Slots,32,
1813,22,62,Slots,33,
1814,22,339,Live Casino,1,16
1815,22,108,Live Casino,2,17
1816,22,406,Live Casino,3,18
1817,22,340,Live Casino,4,19
1818,22,300,Live Casino,5,20
1819,22,198,Jackpots,1,21
1820,22,58,Jackpots,2,22
1821,22,161,Jackpots,3,23
1822,22,17,Jackpots,4,24
1823,22,246,Jackpots,5,25
1824,22,167,Jackpots,6,
1825,22,284,Jackpots,7,
1826,22,306,Jackpots,8,
1827,22,69,Jackpots,9,
1828,22,178,Jackpots,10,
1829,22,219,Jackpots,11,
1830,22,153,Jackpots,12,
1831,23,285,Popular,1,1
1832,23,49,Popular,2,2
1833,23,98,Popular,3,3
1834,23,387,Popular,4,4
1835,23,155,Popular,5,5
1836,23,303,Popular,6,
1837,23,249,Popular,7,
1838,23,314,Popular,8,
1839,23,16,Popular,9,
1840,23,258,Popular,10,
1841,23,356,Popular,11,
1842,23,295,Popular,12,
1843,23,136,Popular,13,
1844,23,184,Popular,14,
1845,23,11,Popular,15,
1846,23,144,Popular,16,
1847,23,238,Popular,17,
1848,23,322,Popular,18,
1849,23,217,Popular,19,
1850,23,237,Popular,20,
1851,23,109,Popular,21,
1852,23,100,New Games,1,6
1853,23,276,New Games,2,7
1854,23,113,New Games,3,8
1855,23,96,New Games,4,9
1856,23,282,New Games,5,10
1857,23,206,New Games,6,
1858,23,32,New Games,7,
1859,23,284,New Games,8,
1860,23,305,New Games,9,
1861,23,58,New Games,10,
1862,23,291,New Games,11,
1863,23,411,New Games,12,
1864,23,15,New Games,13,
1865,23,79,Slots,1,11
1866,23,199,Slots,2,12
1867,23,27,Slots,3,13
1868,23,328,Slots,4,14
1869,23,90,Slots,5,15
1870,23,161,Slots,6,
1871,23,359,Slots,7,
1872,23,399,Slots,8,
1873,23,344,Slots,9,
1874,23,15,Slots,10,
1875,23,54,Slots,11,
1876,23,92,Slots,12,
1877,23,246,Slots,13,
1878,23,249,Slots,14,
1879,23,95,Slots,15,
1880,23,219,Slots,16,
1881,23,58,Slots,17,
1882,23,17,Slots,18,
1883,23,302,Slots,19,
1884,23,138,Slots,20,
1885,23,86,Slots,21,
1886,23,51,Slots,22,
1887,23,167,Slots,23,
1888,23,317,Slots,24,
1889,23,411,Slots,25,
1890,23,308,Slots,26,
1891,23,64,Slots,27,
1892,23,25,Slots,28,
1893,23,121,Slots,29,
1894,23,180,Slots,30,
1895,23,235,Slots,31,
1896,23,407,Live Casino,1,16
1897,23,85,Live Casino,2,17
1898,23,186,Live Casino,3,18
1899,23,23,Live Casino,4,19
1900,23,172,Live Casino,5,20
1901,23,182,Live Casino,6,
1902,23,383,Live Casino,7,
1903,23,361,Jackpots,1,21
1904,23,272,Jackpots,2,22
1905,23,97,Jackpots,3,23
1906,23,103,Jackpots,4,24
1907,23,286,Jackpots,5,25
1908,23,330,Jackpots,6,
1909,23,154,Jackpots,7,
1910,23,35,Jackpots,8,
1911,23,251,Jackpots,9,
1912,23,336,Jackpots,10,
1913,25,201,Popular,1,1
1914,25,116,Popular,2,2
1915,25,265,Popular,3,3
1916,25,136,Popular,4,4
1917,25,321,Popular,5,5
1918,25,22,Popular,6,
1919,25,173,Popular,7,
1920,25,234,Popular,8,
1921,25,394,Popular,9,
1922,25,358,Popular,10,
1923,25,308,Popular,11,
1924,25,287,Popular,12,
1925,25,392,Popular,13,
1926,25,315,Popular,14,
1927,25,337,Popular,15,
1928,25,180,Popular,16,
1929,25,270,Popular,17,
1930,25,223,Popular,18,
1931,25,34,Popular,19,
1932,25,64,Popular,20,
1933,25,80,Popular,21,
1934,25,35,Popular,22,
1935,25,243,Popular,23,
1936,25,308,New Games,1,6
1937,25,413,New Games,2,7
1938,25,277,New Games,3,8
1939,25,320,New Games,4,9
1940,25,60,New Games,5,10
1941,25,321,New Games,6,
1942,25,105,New Games,7,
1943,25,138,New Games,8,
1944,25,200,New Games,9,
1945,25,253,New Games,10,
1946,25,129,New Games,11,
1947,25,255,New Games,12,
1948,25,346,New Games,13,
1949,25,331,New Games,14,
1950,25,180,New Games,15,
1951,25,80,New Games,16,
1952,25,116,New Games,17,
1953,25,288,New Games,18,
1954,25,6,Slots,1,11
1955,25,271,Slots,2,12
1956,25,190,Slots,3,13
1957,25,265,Slots,4,14
1958,25,373,Slots,5,15
1959,25,44,Slots,6,
1960,25,255,Slots,7,
1961,25,35,Slots,8,
1962,25,275,Slots,9,
1963,25,356,Slots,10,
1964,25,361,Slots,11,
1965,25,281,Slots,12,
1966,25,346,Slots,13,
